2.666667	37.108002	7.477083	36.5790940	-0.022251 	-0.000281	-0.116625	-0.001883
2.683333	37.254002	7.6489	36.5787810	-0.022564 	-0.000269	-0.119375	-0.001478
2.7	37.375	7.762897	36.5784380	-0.022907 	-0.000265	-0.119125	-0.001243
2.716667	37.514999	7.781443	36.5781250	-0.023220 	-0.000275	-0.1195	-0.001066
2.733334	37.640999	7.775994	36.5780300	-0.023315 	-0.000278	-0.120375	-0.000892
2.75	37.776001	7.795632	36.5777210	-0.023624 	-0.000286	-0.121375	-0.000643
2.766667	37.910999	7.807641	36.5775640	-0.023781 	-0.000289	-0.121625	-0.000534
2.783334	38.030998	7.880739	36.5770950	-0.024250 	-0.000297	-0.122875	-0.00056
2.8	38.151001	7.91237	36.5767170	-0.024628 	-0.000312	-0.123375	-0.000539
2.816667	38.277	7.932554	36.5764690	-0.024876 	-0.000326	-0.12375	-0.000452
2.833333	38.422001	7.960914	36.5761870	-0.025158 	-0.000324	-0.123125	-0.00032
2.85	38.567001	7.989274	36.5758740	-0.025471 	-0.00033	-0.123875	-0.000133
2.866667	38.706001	8.048177	36.5754700	-0.025875 	-0.00033	-0.125	0.000098
2.883333	38.835999	8.089084	36.5750920	-0.026253 	-0.000338	-0.125375	0.000305
2.9	38.956001	8.084723	36.5748140	-0.026531 	-0.00035	-0.12475	0.000524
2.916667	39.096001	8.047084	36.5746230	-0.026722 	-0.000358	-0.12375	0.000903
2.933333	39.224998	8.047629	36.5741230	-0.027222 	-0.000358	-0.122	0.001426
2.95	39.363998	8.065088	36.5737190	-0.027626 	-0.000353	-0.120875	0.001897
2.966667	39.504002	8.068915	36.5733450	-0.028000 	-0.00035	-0.11975	0.002178
2.983334	39.638	8.095634	36.5729680	-0.028377 	-0.000346	-0.11825	0.002426
3	39.771999	8.064002	36.5725940	-0.028751 	-0.000339	-0.11325	0.002641
3.016667	39.910999	8.007277	36.5723420	-0.029003 	-0.000329	-0.10875	0.002876
3.033334	40.041	7.966367	36.5720630	-0.029282 	-0.000327	-0.106125	0.003095
3.05	40.164001	7.955456	36.5717200	-0.029625 	-0.000323	-0.105375	0.003169
3.066667	40.307999	7.934183	36.5714680	-0.029877 	-0.000321	-0.10175	0.0032
3.083333	40.437	7.922187	36.5711250	-0.030220 	-0.000327	-0.0985	0.003203
3.1	40.556	7.903092	36.5706860	-0.030659 	-0.000337	-0.094	0.003291
3.116667	40.699001	7.926542	36.5703430	-0.031002 	-0.000344	-0.0905	0.003489
3.133333	40.838001	7.96036	36.5700950	-0.031250 	-0.000351	-0.08875	0.003707
3.15	40.960999	7.963636	36.5697820	-0.031563 	-0.000358	-0.084625	0.003882
3.166667	41.095001	8.026907	36.5693440	-0.032001 	-0.000363	-0.08	0.004135
3.183333	41.223	8.088002	36.5689700	-0.032375 	-0.000368	-0.0765	0.004395
3.2	41.362	8.106542	36.5686260	-0.032719 	-0.000366	-0.072125	0.004676
3.216667	41.5	8.153996	36.5682180	-0.033127 	-0.000369	-0.0675	0.004949
3.233334	41.632999	8.192732	36.5678440	-0.033501 	-0.000367	-0.061625	0.005016
3.25	41.776001	8.214544	36.5674360	-0.033909 	-0.00036	-0.0555	0.005116
3.266667	41.914001	8.217819	36.5670320	-0.034313 	-0.000357	-0.05	0.005234
3.283334	42.050999	8.200364	36.5669060	-0.034439 	-0.000361	-0.04525	0.00527
3.3	42.188999	8.138181	36.5664370	-0.034908 	-0.000367	-0.039875	0.005201
3.316667	42.317001	8.104903	36.5660630	-0.035282 	-0.000367	-0.036375	0.005135
3.333333	42.459	8.081995	36.5657500	-0.035595 	-0.000369	-0.030125	0.005124
3.35	42.591	8.108181	36.5653760	-0.035969 	-0.000375	-0.024375	0.005142
3.366667	42.729	8.140918	36.5648770	-0.036468 	-0.000378	-0.01925	0.005264
3.383333	42.847	8.163826	36.5644380	-0.036907 	-0.000366	-0.015375	0.005451
3.4	42.988998	8.210184	36.5642200	-0.037125 	-0.000357	-0.0095	0.005675
3.416667	43.131001	8.228737	36.5638120	-0.037533 	-0.000355	-0.00375	0.005777
3.433333	43.277	8.263639	36.5634080	-0.037937 	-0.000352	0.001125	0.005969
3.45	43.414001	8.309451	36.5631560	-0.038189 	-0.000348	0.008125	0.006192
3.466667	43.546001	8.378174	36.5628740	-0.038471 	-0.000351	0.0155	0.006368
3.483334	43.688	8.399988	36.5625610	-0.038784 	-0.000359	0.022	0.006501
3.5	43.824001	8.427258	36.5620610	-0.039284 	-0.000366	0.0275	0.006619
3.516667	43.960999	8.427265	36.5616870	-0.039658 	-0.000376	0.03475	0.00668
3.533334	44.106998	8.438717	36.5613140	-0.040031 	-0.000385	0.0415	0.006824
3.55	44.252998	8.447999	36.5609700	-0.040375 	-0.00039	0.0475	0.007186
3.566667	44.398998	8.420186	36.5605930	-0.040752 	-0.000389	0.05525	0.007698
3.583333	44.541	8.389099	36.5601230	-0.041222 	-0.00038	0.062	0.008176
3.6	44.671001	8.349289	36.5597190	-0.041626 	-0.000385	0.068125	0.008553
3.616667	44.807999	8.304557	36.5594060	-0.041939 	-0.00039	0.0785	0.008884
3.633333	44.949001	8.265831	36.5589980	-0.042347 	-0.000389	0.090375	0.009152
3.65	45.084	8.266365	36.5586240	-0.042721 	-0.00039	0.10125	0.009263
3.666667	45.220001	8.27945	36.5583420	-0.043003 	-0.000389	0.109875	0.009256
3.683334	45.360001	8.287088	36.5577810	-0.043564 	-0.000394	0.118625	0.009097
